Source,Destination,Valeur
Q9Y4E8,P18564,0.305725116872361
P18564,P27361,0.1051600884334792
P27361,P18564,0.1051600884334792
P18564,P62140,0.305725116872361
P62140,P18564,0.305725116872361
P18564,Q14766,0
Q14766,P18564,0
P18564,Q13573,0
Q13573,P18564,0
P18564,P51668,0
P51668,P18564,0
P18564,P61812,0
P61812,P18564,0
P18564,P22681,0
P22681,P18564,0
P18564,P36873,0.305725116872361
P36873,P18564,0.305725116872361
P18564,P62136,0.305725116872361
P62136,P18564,0.305725116872361
P18564,Q9P2M7,0.244207078953146
Q9P2M7,P18564,0.244207078953146
P18564,P61586,0.244207078953146
P61586,P18564,0.244207078953146
P18564,Q9GZN2,0.1051600884334792
Q9GZN2,P18564,0.1051600884334792
P18564,P24863,0.1051600884334792
P24863,P18564,0.1051600884334792
P18564,P67809,0.1051600884334792
P67809,P18564,0.1051600884334792
P18564,P36897,0.305725116872361
P36897,P18564,0.305725116872361
P18564,Q9UPN9,0
Q9UPN9,P18564,0
P18564,P28482,0.1051600884334792
P28482,P18564,0.1051600884334792
P18564,P49336,0.1051600884334792
P49336,P18564,0.1051600884334792
P18564,Q9NS15,0
Q9NS15,P18564,0
P18564,Q9UN42,0
Q9UN42,P18564,0
P18564,Q15329,0.1051600884334792
Q15329,P18564,0.1051600884334792
P18564,Q16254,0.1051600884334792
Q16254,P18564,0.1051600884334792
P18564,Q13145,0.305725116872361
Q13145,P18564,0.305725116872361
P18564,P61077,0
P61077,P18564,0
P18564,Q9Y624,0.244207078953146
Q9Y624,P18564,0.244207078953146
P18564,P62987,0.305725116872361
P62987,P18564,0.305725116872361
P18564,Q8TEW0,0.244207078953146
Q8TEW0,P18564,0.244207078953146
P18564,Q15843,0
Q15843,P18564,0
P18564,Q14767,0
Q14767,P18564,0
P18564,Q96PU5,0.305725116872361
Q96PU5,P18564,0.305725116872361
P18564,P26012,0
P26012,P18564,0
P18564,P62979,0.305725116872361
P62979,P18564,0.305725116872361
P18564,Q15796,0.305725116872361
Q15796,P18564,0.305725116872361
P18564,Q9Y3F4,0.305725116872361
Q9Y3F4,P18564,0.305725116872361
P18564,P53708,0
P53708,P18564,0
P18564,P61081,0
P61081,P18564,0
P18564,Q05513,0.244207078953146
Q05513,P18564,0.244207078953146
P18564,Q9GZV5,0.1051600884334792
Q9GZV5,P18564,0.1051600884334792
P18564,P42772,0.1051600884334792
P42772,P18564,0.1051600884334792
P18564,Q93008,0
Q93008,P18564,0
P18564,P37173,0.305725116872361
P37173,P18564,0.305725116872361
P18564,Q9NYA4,0.305725116872361
Q9NYA4,P18564,0.305725116872361
P18564,Q14186,0.1051600884334792
Q14186,P18564,0.1051600884334792
P18564,Q6ZNA4,0.1051600884334792
Q6ZNA4,P18564,0.1051600884334792
P18564,P35813,0
P35813,P18564,0
P18564,Q14188,0.1051600884334792
Q14188,P18564,0.1051600884334792
P18564,Q9UNE7,0.305725116872361
Q9UNE7,P18564,0.305725116872361
P18564,Q13547,0.1051600884334792
Q13547,P18564,0.1051600884334792
P18564,P50750,0.1051600884334792
P50750,P18564,0.1051600884334792
P18564,P28749,0.1051600884334792
P28749,P18564,0.1051600884334792
P18564,Q13485,0.1051600884334792
Q13485,P18564,0.1051600884334792
P18564,Q09472,0.1051600884334792
Q09472,P18564,0.1051600884334792
P08047,Q15583,0.2609127724559987
Q15583,P08047,0.2609127724559987
P08047,Q9Y5K5,0.1051600884334792
Q9Y5K5,P08047,0.1051600884334792
P08047,Q9HCE7,0.1051600884334792
Q9HCE7,P08047,0.1051600884334792
P08047,P84022,0.2609127724559987
P84022,P08047,0.2609127724559987
P08047,Q9Y618,0.2609127724559987
Q9Y618,P08047,0.2609127724559987
P08047,Q03167,0.1051600884334792
Q03167,P08047,0.1051600884334792
P08047,Q9HAU4,0.2609127724559987
Q9HAU4,P08047,0.2609127724559987
P08047,P62942,0.1051600884334792
P62942,P08047,0.1051600884334792
P08047,Q8N2S1,0.1051600884334792
Q8N2S1,P08047,0.1051600884334792
P08047,Q9NPB6,0
Q9NPB6,P08047,0
P08047,Q969W9,0.1051600884334792
Q969W9,P08047,0.1051600884334792
P08047,Q6ZSZ5,0
Q6ZSZ5,P08047,0
P08047,Q9Y4E8,0.1051600884334792
Q9Y4E8,P08047,0.1051600884334792
P08047,P27361,0.2609127724559987
P27361,P08047,0.2609127724559987
P08047,P62140,0.1051600884334792
P62140,P08047,0.1051600884334792
P08047,Q14766,0.1051600884334792
Q14766,P08047,0.1051600884334792
P08047,P09958,0
P09958,P08047,0
P08047,Q13573,0.2609127724559987
Q13573,P08047,0.2609127724559987
P08047,P51668,0.2609127724559987
P51668,P08047,0.2609127724559987
P08047,P61812,0.1051600884334792
P61812,P08047,0.1051600884334792
P08047,P22681,0.1051600884334792
P22681,P08047,0.1051600884334792
P08047,P36873,0.1051600884334792
P36873,P08047,0.1051600884334792
P08047,P62136,0.1051600884334792
P62136,P08047,0.1051600884334792
P08047,P0CG48,0.2609127724559987
P0CG48,P08047,0.2609127724559987
P08047,P08123,0
P08123,P08047,0
P08047,Q9P2M7,0
Q9P2M7,P08047,0
P08047,P61586,0
P61586,P08047,0
P08047,Q9GZN2,0.2609127724559987
Q9GZN2,P08047,0.2609127724559987
P08047,P24863,0
P24863,P08047,0
P08047,P67809,0
P67809,P08047,0
P08047,P36897,0.1051600884334792
P36897,P08047,0.1051600884334792
P08047,Q9UPN9,0.2609127724559987
Q9UPN9,P08047,0.2609127724559987
P08047,P28482,0.2609127724559987
P28482,P08047,0.2609127724559987
P08047,P09874,0.2609127724559987
P09874,P08047,0.2609127724559987
P08047,P18084,0.1051600884334792
P18084,P08047,0.1051600884334792
P08047,P49336,0
P49336,P08047,0
P08047,Q9NS15,0.1051600884334792
Q9NS15,P08047,0.1051600884334792
P08047,Q9UN42,0.2609127724559987
Q9UN42,P08047,0.2609127724559987
P08047,P12757,0.2609127724559987
P12757,P08047,0.2609127724559987
P08047,Q15329,0
Q15329,P08047,0
P08047,P18564,0.1051600884334792
P18564,P08047,0.1051600884334792
P08047,Q16254,0
Q16254,P08047,0
P08047,Q13145,0.1051600884334792
Q13145,P08047,0.1051600884334792
P08047,P61077,0.2609127724559987
P61077,P08047,0.2609127724559987
P08047,Q9Y624,0
Q9Y624,P08047,0
P08047,P62987,0.2609127724559987
P62987,P08047,0.2609127724559987
P08047,P12755,0.2609127724559987
P12755,P08047,0.2609127724559987
P08047,Q8TEW0,0
Q8TEW0,P08047,0
P08047,Q15843,0.1051600884334792
Q15843,P08047,0.1051600884334792
P08047,Q14767,0.1051600884334792
Q14767,P08047,0.1051600884334792
P08047,Q96PU5,0.2609127724559987
Q96PU5,P08047,0.2609127724559987
P08047,P26012,0.1051600884334792
P26012,P08047,0.1051600884334792
P08047,P62979,0.2609127724559987
P62979,P08047,0.2609127724559987
P08047,Q15796,0.2609127724559987
Q15796,P08047,0.2609127724559987
P08047,Q9Y3F4,0.1051600884334792
Q9Y3F4,P08047,0.1051600884334792
P08047,P53708,0.1051600884334792
P53708,P08047,0.1051600884334792
P08047,P0CG47,0.2609127724559987
P0CG47,P08047,0.2609127724559987
P08047,P61081,0.1051600884334792
P61081,P08047,0.1051600884334792
P08047,Q05513,0
Q05513,P08047,0
P08047,Q9GZV5,0.2609127724559987
Q9GZV5,P08047,0.2609127724559987
P08047,P42772,0
P42772,P08047,0
P08047,Q93008,0.2609127724559987
Q93008,P08047,0.2609127724559987
P08047,P37173,0.1051600884334792
P37173,P08047,0.1051600884334792
P08047,P10600,0.1051600884334792
P10600,P08047,0.1051600884334792
P08047,Q9NYA4,0.1051600884334792
Q9NYA4,P08047,0.1051600884334792
P08047,Q14186,0
Q14186,P08047,0
P08047,Q6ZNA4,0.2609127724559987
Q6ZNA4,P08047,0.2609127724559987
P08047,P35813,0.2609127724559987
P35813,P08047,0.2609127724559987
P08047,Q14188,0
Q14188,P08047,0
P08047,Q9UNE7,0.1051600884334792
Q9UNE7,P08047,0.1051600884334792
P08047,Q13547,0.2609127724559987
Q13547,P08047,0.2609127724559987
P08047,P17275,0
P17275,P08047,0
P08047,P50750,0
P50750,P08047,0
P08047,P28749,0
P28749,P08047,0
P08047,Q13485,0.2609127724559987
Q13485,P08047,0.2609127724559987
P08047,Q09472,0
Q09472,P08047,0
Q16254,Q9Y5K5,0.1051600884334792
Q9Y5K5,Q16254,0.1051600884334792
Q16254,Q9HCE7,0.1051600884334792
Q9HCE7,Q16254,0.1051600884334792
Q16254,Q9Y618,0.2609127724559987
Q9Y618,Q16254,0.2609127724559987
Q16254,Q9HAU4,0.2609127724559987
Q9HAU4,Q16254,0.2609127724559987
Q16254,Q8N2S1,0.1051600884334792
Q8N2S1,Q16254,0.1051600884334792
Q16254,Q9NPB6,0
Q9NPB6,Q16254,0
Q16254,Q969W9,0.1051600884334792
Q969W9,Q16254,0.1051600884334792
Q16254,Q6ZSZ5,0
Q6ZSZ5,Q16254,0
Q16254,Q9Y4E8,0.1051600884334792
Q9Y4E8,Q16254,0.1051600884334792
Q16254,Q9P2M7,0
Q9P2M7,Q16254,0
Q16254,Q9GZN2,0.2609127724559987
Q9GZN2,Q16254,0.2609127724559987
Q16254,Q9UPN9,0.2609127724559987
Q9UPN9,Q16254,0.2609127724559987
Q16254,Q9NS15,0.1051600884334792
Q9NS15,Q16254,0.1051600884334792
Q16254,Q9UN42,0.2609127724559987
Q9UN42,Q16254,0.2609127724559987
Q16254,Q9Y624,0
Q9Y624,Q16254,0
Q16254,Q8TEW0,0
Q8TEW0,Q16254,0
Q16254,Q96PU5,0.2609127724559987
Q96PU5,Q16254,0.2609127724559987
Q16254,Q9Y3F4,0.1051600884334792
Q9Y3F4,Q16254,0.1051600884334792
Q16254,Q9GZV5,0.2609127724559987
Q9GZV5,Q16254,0.2609127724559987
Q16254,Q93008,0.2609127724559987
Q93008,Q16254,0.2609127724559987
Q16254,Q9NYA4,0.1051600884334792
Q9NYA4,Q16254,0.1051600884334792
Q16254,Q6ZNA4,0.2609127724559987
Q6ZNA4,Q16254,0.2609127724559987
Q16254,Q9UNE7,0.1051600884334792
Q9UNE7,Q16254,0.1051600884334792
P05121,Q15583,0.2609127724559987
Q15583,P05121,0.2609127724559987
P05121,Q9Y5K5,0.1051600884334792
Q9Y5K5,P05121,0.1051600884334792
P05121,Q9HCE7,0.1051600884334792
Q9HCE7,P05121,0.1051600884334792
P05121,P84022,0.2609127724559987
P84022,P05121,0.2609127724559987
P05121,Q9Y618,0.2609127724559987
Q9Y618,P05121,0.2609127724559987
P05121,Q03167,0.1051600884334792
Q03167,P05121,0.1051600884334792
P05121,Q9HAU4,0.2609127724559987
Q9HAU4,P05121,0.2609127724559987
P05121,P62942,0.1051600884334792
P62942,P05121,0.1051600884334792
P05121,Q8N2S1,0.1051600884334792
Q8N2S1,P05121,0.1051600884334792
P05121,Q9NPB6,0
Q9NPB6,P05121,0
P05121,Q969W9,0.1051600884334792
Q969W9,P05121,0.1051600884334792
P05121,Q6ZSZ5,0
Q6ZSZ5,P05121,0
P05121,Q9Y4E8,0.1051600884334792
Q9Y4E8,P05121,0.1051600884334792
P05121,P27361,0.2609127724559987
P27361,P05121,0.2609127724559987
P05121,P62140,0.1051600884334792
P62140,P05121,0.1051600884334792
P05121,Q14766,0.1051600884334792
Q14766,P05121,0.1051600884334792
P05121,P09958,0
P09958,P05121,0
P05121,Q13573,0.2609127724559987
Q13573,P05121,0.2609127724559987
P05121,P51668,0.2609127724559987
P51668,P05121,0.2609127724559987
P05121,P61812,0.1051600884334792
P61812,P05121,0.1051600884334792
P05121,P22681,0.1051600884334792
P22681,P05121,0.1051600884334792
P05121,P36873,0.1051600884334792
P36873,P05121,0.1051600884334792
P05121,P62136,0.1051600884334792
P62136,P05121,0.1051600884334792
P05121,P0CG48,0.2609127724559987
P0CG48,P05121,0.2609127724559987
P05121,P08123,0
P08123,P05121,0
P05121,Q9P2M7,0
Q9P2M7,P05121,0
P05121,P06756,0.1051600884334792
P06756,P05121,0.1051600884334792
P05121,P61586,0
P61586,P05121,0
P05121,Q9GZN2,0.2609127724559987
Q9GZN2,P05121,0.2609127724559987
P05121,P24863,0
P24863,P05121,0
P05121,P67809,0
P67809,P05121,0
P05121,P36897,0.1051600884334792
P36897,P05121,0.1051600884334792
P05121,Q9UPN9,0.2609127724559987
Q9UPN9,P05121,0.2609127724559987
P05121,P28482,0.2609127724559987
P28482,P05121,0.2609127724559987
P05121,P09874,0.2609127724559987
P09874,P05121,0.2609127724559987
P05121,P18084,0.1051600884334792
P18084,P05121,0.1051600884334792
P05121,P49336,0
P49336,P05121,0
P05121,Q9NS15,0.1051600884334792
Q9NS15,P05121,0.1051600884334792
P05121,Q9UN42,0.2609127724559987
Q9UN42,P05121,0.2609127724559987
P05121,P12757,0.2609127724559987
P12757,P05121,0.2609127724559987
P05121,Q15329,0
Q15329,P05121,0
P05121,P05556,0.1051600884334792
P05556,P05121,0.1051600884334792
P05121,P18564,0.1051600884334792
P18564,P05121,0.1051600884334792
P05121,P08047,0
P08047,P05121,0
P05121,Q16254,0
Q16254,P05121,0
P05121,Q13145,0.1051600884334792
Q13145,P05121,0.1051600884334792
P05121,P61077,0.2609127724559987
P61077,P05121,0.2609127724559987
P05121,Q9Y624,0
Q9Y624,P05121,0
P05121,P62987,0.2609127724559987
P62987,P05121,0.2609127724559987
P05121,P12755,0.2609127724559987
P12755,P05121,0.2609127724559987
P05121,Q8TEW0,0
Q8TEW0,P05121,0
P05121,Q15843,0.1051600884334792
Q15843,P05121,0.1051600884334792
P05121,Q14767,0.1051600884334792
Q14767,P05121,0.1051600884334792
P05121,Q96PU5,0.2609127724559987
Q96PU5,P05121,0.2609127724559987
P05121,P26012,0.1051600884334792
P26012,P05121,0.1051600884334792
P05121,P62979,0.2609127724559987
P62979,P05121,0.2609127724559987
P05121,Q15796,0.2609127724559987
Q15796,P05121,0.2609127724559987
P05121,Q9Y3F4,0.1051600884334792
Q9Y3F4,P05121,0.1051600884334792
P05121,P53708,0.1051600884334792
P53708,P05121,0.1051600884334792
P05121,P0CG47,0.2609127724559987
P0CG47,P05121,0.2609127724559987
P05121,P61081,0.1051600884334792
P61081,P05121,0.1051600884334792
P05121,Q05513,0
Q05513,P05121,0
P05121,Q9GZV5,0.2609127724559987
Q9GZV5,P05121,0.2609127724559987
P05121,P42772,0
P42772,P05121,0
P05121,Q93008,0.2609127724559987
Q93008,P05121,0.2609127724559987
P05121,P37173,0.1051600884334792
P37173,P05121,0.1051600884334792
P05121,P10600,0.1051600884334792
P10600,P05121,0.1051600884334792
P05121,Q9NYA4,0.1051600884334792
Q9NYA4,P05121,0.1051600884334792
P05121,Q14186,0
Q14186,P05121,0
P05121,Q6ZNA4,0.2609127724559987
Q6ZNA4,P05121,0.2609127724559987
P05121,P35813,0.2609127724559987
P35813,P05121,0.2609127724559987
P05121,Q14188,0
Q14188,P05121,0
P05121,Q9UNE7,0.1051600884334792
Q9UNE7,P05121,0.1051600884334792
P05121,Q13547,0.2609127724559987
Q13547,P05121,0.2609127724559987
P05121,P17275,0
P17275,P05121,0
P05121,P50750,0
P50750,P05121,0
P05121,P28749,0
P28749,P05121,0
P05121,Q13485,0.2609127724559987
Q13485,P05121,0.2609127724559987
P05121,Q09472,0
Q09472,P05121,0
Q13145,Q15583,0.2963850906182176
Q15583,Q13145,0.2963850906182176
Q13145,Q9Y5K5,0.305725116872361
Q9Y5K5,Q13145,0.305725116872361
Q13145,Q9HCE7,0.305725116872361
Q9HCE7,Q13145,0.305725116872361
Q13145,Q9Y618,0.2963850906182176
Q9Y618,Q13145,0.2963850906182176
Q13145,Q9HAU4,0.305725116872361
Q9HAU4,Q13145,0.305725116872361
Q13145,Q8N2S1,0.305725116872361
Q8N2S1,Q13145,0.305725116872361
Q13145,Q9NPB6,0.244207078953146
Q9NPB6,Q13145,0.244207078953146
Q13145,Q969W9,0.305725116872361
Q969W9,Q13145,0.305725116872361
Q13145,Q6ZSZ5,0.244207078953146
Q6ZSZ5,Q13145,0.244207078953146
Q13145,Q9Y4E8,0.305725116872361
Q9Y4E8,Q13145,0.305725116872361
Q13145,Q14766,0.305725116872361
Q14766,Q13145,0.305725116872361
Q13145,Q13573,0.2963850906182176
Q13573,Q13145,0.2963850906182176
Q13145,Q9P2M7,0.244207078953146
Q9P2M7,Q13145,0.244207078953146
Q13145,Q9GZN2,0.2963850906182176
Q9GZN2,Q13145,0.2963850906182176
Q13145,Q9UPN9,0.2963850906182176
Q9UPN9,Q13145,0.2963850906182176
Q13145,Q9NS15,0.305725116872361
Q9NS15,Q13145,0.305725116872361
Q13145,Q9UN42,0.2963850906182176
Q9UN42,Q13145,0.2963850906182176
Q13145,Q15329,0.1051600884334792
Q15329,Q13145,0.1051600884334792
Q13145,Q16254,0.1051600884334792
Q16254,Q13145,0.1051600884334792
Q13145,Q9Y624,0.244207078953146
Q9Y624,Q13145,0.244207078953146
Q13145,Q8TEW0,0.244207078953146
Q8TEW0,Q13145,0.244207078953146
Q13145,Q15843,0.305725116872361
Q15843,Q13145,0.305725116872361
Q13145,Q14767,0.305725116872361
Q14767,Q13145,0.305725116872361
Q13145,Q96PU5,0.305725116872361
Q96PU5,Q13145,0.305725116872361
Q13145,Q15796,0.305725116872361
Q15796,Q13145,0.305725116872361
Q13145,Q9Y3F4,0.305725116872361
Q9Y3F4,Q13145,0.305725116872361
Q13145,Q9GZV5,0.2963850906182176
Q9GZV5,Q13145,0.2963850906182176
Q13145,Q93008,0.2963850906182176
Q93008,Q13145,0.2963850906182176
Q13145,Q9NYA4,0.305725116872361
Q9NYA4,Q13145,0.305725116872361
Q13145,Q14186,0.1051600884334792
Q14186,Q13145,0.1051600884334792
Q13145,Q6ZNA4,0.2963850906182176
Q6ZNA4,Q13145,0.2963850906182176
Q13145,Q14188,0.1051600884334792
Q14188,Q13145,0.1051600884334792
Q13145,Q9UNE7,0.305725116872361
Q9UNE7,Q13145,0.305725116872361
Q13145,Q13547,0.2963850906182176
Q13547,Q13145,0.2963850906182176
Q13145,Q13485,0.2963850906182176
Q13485,Q13145,0.2963850906182176
P61077,Q15583,0.2609127724559987
Q15583,P61077,0.2609127724559987
P61077,Q9Y5K5,0.2963850906182176
Q9Y5K5,P61077,0.2963850906182176
P61077,Q9HCE7,0.2963850906182176
Q9HCE7,P61077,0.2963850906182176
P61077,P84022,0.2963850906182176
P84022,P61077,0.2963850906182176
P61077,Q9Y618,0
Q9Y618,P61077,0
P61077,Q03167,0
Q03167,P61077,0
P61077,Q9HAU4,0.2963850906182176
Q9HAU4,P61077,0.2963850906182176
P61077,P62942,0
P62942,P61077,0
P61077,Q8N2S1,0
Q8N2S1,P61077,0
P61077,Q9NPB6,0
Q9NPB6,P61077,0
P61077,Q969W9,0.2963850906182176
Q969W9,P61077,0.2963850906182176
P61077,Q6ZSZ5,0
Q6ZSZ5,P61077,0
P61077,Q9Y4E8,0.2963850906182176
Q9Y4E8,P61077,0.2963850906182176
P61077,P62140,0.2963850906182176
P62140,P61077,0.2963850906182176
P61077,Q14766,0
Q14766,P61077,0
P61077,Q13573,0
Q13573,P61077,0
P61077,P61812,0
P61812,P61077,0
P61077,P62136,0.2963850906182176
P62136,P61077,0.2963850906182176
P61077,Q9P2M7,0
Q9P2M7,P61077,0
P61077,P61586,0
P61586,P61077,0
P61077,Q9GZN2,0.2609127724559987
Q9GZN2,P61077,0.2609127724559987
P61077,P67809,0.2609127724559987
P67809,P61077,0.2609127724559987
P61077,Q9UPN9,0
Q9UPN9,P61077,0
P61077,Q9NS15,0
Q9NS15,P61077,0
P61077,Q9UN42,0
Q9UN42,P61077,0
P61077,Q15329,0.2609127724559987
Q15329,P61077,0.2609127724559987
P61077,Q16254,0.2609127724559987
Q16254,P61077,0.2609127724559987
P61077,Q13145,0.2963850906182176
Q13145,P61077,0.2963850906182176
P61077,Q9Y624,0
Q9Y624,P61077,0
P61077,P62987,0.2963850906182176
P62987,P61077,0.2963850906182176
P61077,Q8TEW0,0
Q8TEW0,P61077,0
P61077,Q15843,0
Q15843,P61077,0
P61077,Q14767,0
Q14767,P61077,0
P61077,Q96PU5,0.2963850906182176
Q96PU5,P61077,0.2963850906182176
P61077,P62979,0.2963850906182176
P62979,P61077,0.2963850906182176
P61077,Q15796,0.2963850906182176
Q15796,P61077,0.2963850906182176
P61077,Q9Y3F4,0.2963850906182176
Q9Y3F4,P61077,0.2963850906182176
P61077,P61081,0
P61081,P61077,0
P61077,Q05513,0
Q05513,P61077,0
P61077,Q9GZV5,0.2609127724559987
Q9GZV5,P61077,0.2609127724559987
P61077,Q93008,0
Q93008,P61077,0
P61077,Q9NYA4,0.2963850906182176
Q9NYA4,P61077,0.2963850906182176
P61077,Q14186,0.2609127724559987
Q14186,P61077,0.2609127724559987
P61077,Q6ZNA4,0.2609127724559987
Q6ZNA4,P61077,0.2609127724559987
P61077,Q14188,0.2609127724559987
Q14188,P61077,0.2609127724559987
P61077,Q9UNE7,0.2963850906182176
Q9UNE7,P61077,0.2963850906182176
P61077,Q13547,0.2609127724559987
Q13547,P61077,0.2609127724559987
P61077,Q13485,0.2609127724559987
Q13485,P61077,0.2609127724559987
P61077,Q09472,0.2609127724559987
Q09472,P61077,0.2609127724559987
P62987,Q15583,0.2963850906182176
Q15583,P62987,0.2963850906182176
P62987,Q9Y5K5,0.305725116872361
Q9Y5K5,P62987,0.305725116872361
P62987,Q9HCE7,0.305725116872361
Q9HCE7,P62987,0.305725116872361
P62987,P84022,0.305725116872361
P84022,P62987,0.305725116872361
P62987,Q9Y618,0.2963850906182176
Q9Y618,P62987,0.2963850906182176
P62987,Q03167,0.305725116872361
Q03167,P62987,0.305725116872361
P62987,Q9HAU4,0.305725116872361
Q9HAU4,P62987,0.305725116872361
P62987,Q8N2S1,0.305725116872361
Q8N2S1,P62987,0.305725116872361
P62987,Q9NPB6,0.244207078953146
Q9NPB6,P62987,0.244207078953146
P62987,Q969W9,0.305725116872361
Q969W9,P62987,0.305725116872361
P62987,Q6ZSZ5,0.244207078953146
Q6ZSZ5,P62987,0.244207078953146
P62987,Q9Y4E8,0.305725116872361
Q9Y4E8,P62987,0.305725116872361
P62987,Q14766,0.305725116872361
Q14766,P62987,0.305725116872361
P62987,Q13573,0.2963850906182176
Q13573,P62987,0.2963850906182176
P62987,Q9P2M7,0.244207078953146
Q9P2M7,P62987,0.244207078953146
P62987,Q9GZN2,0.2963850906182176
Q9GZN2,P62987,0.2963850906182176
P62987,P67809,0.2609127724559987
P67809,P62987,0.2609127724559987
P62987,Q9UPN9,0.2963850906182176
Q9UPN9,P62987,0.2963850906182176
P62987,Q9NS15,0.305725116872361
Q9NS15,P62987,0.305725116872361
P62987,Q9UN42,0.2963850906182176
Q9UN42,P62987,0.2963850906182176
P62987,Q15329,0.2609127724559987
Q15329,P62987,0.2609127724559987
P62987,Q16254,0.2609127724559987
Q16254,P62987,0.2609127724559987
P62987,Q13145,0.305725116872361
Q13145,P62987,0.305725116872361
P62987,Q9Y624,0.244207078953146
Q9Y624,P62987,0.244207078953146
P62987,Q8TEW0,0.244207078953146
Q8TEW0,P62987,0.244207078953146
P62987,Q15843,0.305725116872361
Q15843,P62987,0.305725116872361
P62987,Q14767,0.305725116872361
Q14767,P62987,0.305725116872361
P62987,Q96PU5,0.305725116872361
Q96PU5,P62987,0.305725116872361
P62987,Q15796,0.305725116872361
Q15796,P62987,0.305725116872361
P62987,Q9Y3F4,0.305725116872361
Q9Y3F4,P62987,0.305725116872361
P62987,Q05513,0.244207078953146
Q05513,P62987,0.244207078953146
P62987,Q9GZV5,0.2963850906182176
Q9GZV5,P62987,0.2963850906182176
P62987,Q93008,0.2963850906182176
Q93008,P62987,0.2963850906182176
P62987,Q9NYA4,0.305725116872361
Q9NYA4,P62987,0.305725116872361
P62987,Q14186,0.2609127724559987
Q14186,P62987,0.2609127724559987
P62987,Q6ZNA4,0.2963850906182176
Q6ZNA4,P62987,0.2963850906182176
P62987,Q14188,0.2609127724559987
Q14188,P62987,0.2609127724559987
P62987,Q9UNE7,0.305725116872361
Q9UNE7,P62987,0.305725116872361
P62987,Q13547,0.2963850906182176
Q13547,P62987,0.2963850906182176
P62987,Q13485,0.2963850906182176
Q13485,P62987,0.2963850906182176
P62987,Q09472,0.2609127724559987
Q09472,P62987,0.2609127724559987
P12755,Q15583,0.2609127724559987
Q15583,P12755,0.2609127724559987
P12755,Q9Y5K5,0.2963850906182176
Q9Y5K5,P12755,0.2963850906182176
P12755,Q9HCE7,0.2963850906182176
Q9HCE7,P12755,0.2963850906182176
P12755,P84022,0.2963850906182176
P84022,P12755,0.2963850906182176
P12755,Q9Y618,0
Q9Y618,P12755,0
P12755,Q03167,0
Q03167,P12755,0
P12755,Q9HAU4,0.2963850906182176
Q9HAU4,P12755,0.2963850906182176
P12755,P62942,0
P62942,P12755,0
P12755,Q8N2S1,0
Q8N2S1,P12755,0
P12755,Q9NPB6,0
Q9NPB6,P12755,0
P12755,Q969W9,0.2963850906182176
Q969W9,P12755,0.2963850906182176
P12755,Q6ZSZ5,0
Q6ZSZ5,P12755,0
P12755,Q9Y4E8,0.2963850906182176
Q9Y4E8,P12755,0.2963850906182176
P12755,P27361,0.2609127724559987
P27361,P12755,0.2609127724559987
P12755,P62140,0.2963850906182176
P62140,P12755,0.2963850906182176
P12755,Q14766,0
Q14766,P12755,0
P12755,Q13573,0
Q13573,P12755,0
P12755,P51668,0
P51668,P12755,0
P12755,P61812,0
P61812,P12755,0
P12755,P22681,0
P22681,P12755,0
P12755,P36873,0.2963850906182176
P36873,P12755,0.2963850906182176
P12755,P62136,0.2963850906182176
P62136,P12755,0.2963850906182176
P12755,Q9P2M7,0
Q9P2M7,P12755,0
P12755,P61586,0
P61586,P12755,0
P12755,Q9GZN2,0.2609127724559987
Q9GZN2,P12755,0.2609127724559987
P12755,P24863,0.2609127724559987
P24863,P12755,0.2609127724559987
P12755,P67809,0.2609127724559987
P67809,P12755,0.2609127724559987
P12755,P36897,0.2963850906182176
P36897,P12755,0.2963850906182176
P12755,Q9UPN9,0
Q9UPN9,P12755,0
P12755,P28482,0.2609127724559987
P28482,P12755,0.2609127724559987
P12755,P18084,0
P18084,P12755,0
P12755,P49336,0.2609127724559987
P49336,P12755,0.2609127724559987
P12755,Q9NS15,0
Q9NS15,P12755,0
P12755,Q9UN42,0
Q9UN42,P12755,0
P12755,P12757,0
P12757,P12755,0
P12755,Q15329,0.2609127724559987
Q15329,P12755,0.2609127724559987
P12755,P18564,0
P18564,P12755,0
P12755,Q16254,0.2609127724559987
Q16254,P12755,0.2609127724559987
P12755,Q13145,0.2963850906182176
Q13145,P12755,0.2963850906182176
P12755,P61077,0
P61077,P12755,0
P12755,Q9Y624,0
Q9Y624,P12755,0
P12755,P62987,0.2963850906182176
P62987,P12755,0.2963850906182176
P12755,Q8TEW0,0
Q8TEW0,P12755,0
P12755,Q15843,0
Q15843,P12755,0
P12755,Q14767,0
Q14767,P12755,0
P12755,Q96PU5,0.2963850906182176
Q96PU5,P12755,0.2963850906182176
P12755,P26012,0
P26012,P12755,0
P12755,P62979,0.2963850906182176
P62979,P12755,0.2963850906182176
P12755,Q15796,0.2963850906182176
Q15796,P12755,0.2963850906182176
P12755,Q9Y3F4,0.2963850906182176
Q9Y3F4,P12755,0.2963850906182176
P12755,P53708,0
P53708,P12755,0
P12755,P61081,0
P61081,P12755,0
P12755,Q05513,0
Q05513,P12755,0
P12755,Q9GZV5,0.2609127724559987
Q9GZV5,P12755,0.2609127724559987
P12755,P42772,0.2609127724559987
P42772,P12755,0.2609127724559987
P12755,Q93008,0
Q93008,P12755,0
P12755,P37173,0.2963850906182176
P37173,P12755,0.2963850906182176
P12755,Q9NYA4,0.2963850906182176
